,기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,시작_동,종료_동,시작_시간대,종료_시간대,요일,구,면적,구성비,거리로그변환,로그_이용_거리
1416249,2024-04-20,출발시간,1215,ST-1269,신림동_024_1,ST-882,은천동_039_1,1,71,4947,신림동,은천동,12,13,토,관악구,0.54,0.09,8.506536611227709,8.506940814951886
1416750,2024-04-20,출발시간,1225,ST-1270,신림동_030_1,ST-2851,신사동_015_1,1,4,681,신림동,신사동,12,13,토,관악구,0.54,0.09,6.523562306149512,6.52649485957079
1416997,2024-04-20,도착시간,1225,ST-702,신림동_029_1,ST-3105,신대방2동_011_1,1,13,1438,신림동,신대방2동,12,13,토,관악구,0.54,0.09,7.271008538280992,7.272398392570047
1417171,2024-04-20,도착시간,1230,ST-1270,신림동_030_1,ST-2851,신사동_015_1,1,4,681,신림동,신사동,12,13,토,관악구,0.54,0.09,6.523562306149512,6.52649485957079
1417276,2024-04-20,도착시간,1230,ST-702,신림동_029_1,ST-1270,신림동_030_1,1,24,1500,신림동,신림동,12,13,토,관악구,0.54,0.09,7.313220387090301,7.31455283232408
1417302,2024-04-20,출발시간,1235,ST-1270,신림동_030_1,ST-1270,신림동_030_1,1,58,3710,신림동,신림동,12,13,토,관악구,0.54,0.09,8.21878715560148,8.21932609390609
1417303,2024-04-20,출발시간,1235,ST-1270,신림동_030_1,ST-2614,신사동_044_1,1,6,912,신림동,신사동,12,13,토,관악구,0.54,0.09,6.815639990074331,6.81783057145415
1417945,2024-04-20,도착시간,1245,ST-1270,신림동_030_1,ST-2614,신사동_044_1,1,6,912,신림동,신사동,12,13,토,관악구,0.54,0.09,6.815639990074331,6.81783057145415
1419678,2024-04-20,출발시간,1320,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,3,487,신림동,신사동,13,14,토,관악구,0.54,0.09,6.18826412308259,6.192362489474872
1419954,2024-04-20,도착시간,1325,ST-1269,신림동_024_1,ST-882,은천동_039_1,1,71,4947,신림동,은천동,13,14,토,관악구,0.54,0.09,8.506536611227709,8.506940814951886
1420048,2024-04-20,도착시간,1325,ST-702,신림동_029_1,ST-2851,신사동_015_1,1,3,487,신림동,신사동,13,14,토,관악구,0.54,0.09,6.18826412308259,6.192362489474872
1420083,2024-04-20,출발시간,1330,ST-1270,신림동_030_1,ST-702,신림동_029_1,1,71,4740,신림동,신림동,13,14,토,관악구,0.54,0.09,8.463792414689122,8.464214266625351
1420172,2024-04-20,출발시간,1330,ST-702,신림동_029_1,ST-2996,신사동_020_1,1,7,708,신림동,신사동,13,14,토,관악구,0.54,0.09,6.56244409369372,6.565264970035361
1420197,2024-04-20,도착시간,1330,ST-1270,신림동_030_1,ST-1270,신림동_030_1,1,58,3710,신림동,신림동,13,14,토,관악구,0.54,0.09,8.21878715560148,8.21932609390609
1420544,2024-04-20,도착시간,1335,ST-702,신림동_029_1,ST-2996,신사동_020_1,1,7,708,신림동,신사동,13,14,토,관악구,0.54,0.09,6.56244409369372,6.565264970035361
1420579,2024-04-20,출발시간,1340,ST-1259,신림동_019_1,ST-924,사당1동_002_1,1,40,4120,신림동,사당1동,13,14,토,관악구,0.54,0.09,8.323608442343572,8.324093761450404
1420581,2024-04-20,출발시간,1340,ST-1269,신림동_024_1,ST-1269,신림동_024_1,1,0,0,신림동,신림동,13,14,토,관악구,0.54,0.09,-inf,0.6931471805599453
1420748,2024-04-20,도착시간,1340,ST-1269,신림동_024_1,ST-1269,신림동_024_1,1,0,0,신림동,신림동,13,14,토,관악구,0.54,0.09,-inf,0.6931471805599453
1421715,2024-04-20,출발시간,1355,ST-702,신림동_029_1,ST-2996,신사동_020_1,1,3,710,신림동,신사동,13,13,토,관악구,0.54,0.09,6.565264970035361,6.568077911411976
