,기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,시작_동,시작_시간대,종료_시간대,요일,종료_동
589287,2024-04-21,출발시간,1815,ST-949,방배본동_011_1,ST-1916,방배본동_030_1,1,4,726,방배본동,18,19,일,방배본동
589489,2024-04-21,도착시간,1815,ST-1739,방배2동_005_1,ST-949,방배본동_011_1,1,13,1143,방배2동,18,19,일,방배본동
589854,2024-04-21,도착시간,1815,ST-3180,방배3동_045_1,ST-1918,서초3동_047_2,1,10,1708,방배3동,18,19,일,서초3동
590015,2024-04-21,도착시간,1815,ST-760,방배4동_011_1,ST-3066,신사동_028_1,1,47,10210,방배4동,18,19,일,신사동
590016,2024-04-21,도착시간,1815,ST-760,방배4동_011_1,ST-760,방배4동_011_1,1,5,0,방배4동,18,19,일,방배4동
590307,2024-04-21,출발시간,1820,ST-1916,방배본동_030_1,ST-2669,방배3동_006_1,1,10,1553,방배본동,18,19,일,방배3동
590940,2024-04-21,도착시간,1820,ST-1309,방배4동_020_1,ST-1916,방배본동_030_1,1,5,1039,방배4동,18,19,일,방배본동
591394,2024-04-21,도착시간,1820,ST-3086,방배본동_015_1,ST-1150,노량진1동_041_1,1,36,3995,방배본동,18,19,일,노량진1동
591580,2024-04-21,도착시간,1820,ST-753,방배2동_039_1,ST-949,방배본동_011_1,1,10,1720,방배2동,18,19,일,방배본동
591581,2024-04-21,도착시간,1820,ST-760,방배4동_011_1,ST-924,사당1동_002_1,1,7,1068,방배4동,18,19,일,사당1동
591637,2024-04-21,도착시간,1820,ST-935,방배4동_002_1,ST-753,방배2동_039_1,1,20,1400,방배4동,18,19,일,방배2동
591640,2024-04-21,도착시간,1820,ST-949,방배본동_011_1,ST-1916,방배본동_030_1,1,4,726,방배본동,18,19,일,방배본동
592873,2024-04-21,도착시간,1825,ST-3086,방배본동_015_1,ST-70,여의동_016_1,1,46,6517,방배본동,18,19,일,여의동
593068,2024-04-21,도착시간,1825,ST-756,방배3동_006_2,ST-3144,서초3동_054_1,1,66,1801,방배3동,18,19,일,서초3동
593070,2024-04-21,도착시간,1825,ST-760,방배4동_011_1,ST-1915,방배본동_026_1,2,20,3187,방배4동,18,19,일,방배본동
593135,2024-04-21,도착시간,1825,ST-949,방배본동_011_1,ST-1152,사당3동_024_1,1,11,1890,방배본동,18,19,일,사당3동
593182,2024-04-21,출발시간,1830,ST-1163,방배4동_043_1,ST-760,방배4동_011_1,1,7,1047,방배4동,18,19,일,방배4동
593632,2024-04-21,출발시간,1830,ST-3180,방배3동_045_1,ST-1307,방배3동_009_1,1,48,2798,방배3동,18,19,일,방배3동
594057,2024-04-21,도착시간,1830,ST-1916,방배본동_030_1,ST-1916,방배본동_030_1,2,101,14264,방배본동,18,19,일,방배본동
594058,2024-04-21,도착시간,1830,ST-1916,방배본동_030_1,ST-2669,방배3동_006_1,1,10,1553,방배본동,18,19,일,방배3동
594503,2024-04-21,도착시간,1830,ST-760,방배4동_011_1,ST-760,방배4동_011_1,1,23,1650,방배4동,18,19,일,방배4동
594726,2024-04-21,출발시간,1835,ST-1739,방배2동_005_1,ST-3086,방배본동_015_1,1,48,4618,방배2동,18,19,일,방배본동
595270,2024-04-21,도착시간,1835,ST-1163,방배4동_043_1,ST-760,방배4동_011_1,1,7,1047,방배4동,18,19,일,방배4동
595420,2024-04-21,도착시간,1835,ST-1739,방배2동_005_1,ST-1909,반포3동_035_2,1,25,3850,방배2동,18,19,일,반포3동
595885,2024-04-21,도착시간,1835,ST-753,방배2동_039_1,ST-712,남현동_025_1,2,102,4162,방배2동,18,19,일,남현동
595886,2024-04-21,도착시간,1835,ST-757,방배4동_026_2,ST-758,방배4동_004_1,1,46,960,방배4동,18,19,일,방배4동
595887,2024-04-21,도착시간,1835,ST-758,방배4동_004_1,ST-1306,서초3동_011_1,1,29,2680,방배4동,18,19,일,서초3동
595888,2024-04-21,도착시간,1835,ST-758,방배4동_004_1,ST-2362,사당1동_014_1,1,90,1982,방배4동,18,19,일,사당1동
595890,2024-04-21,도착시간,1835,ST-760,방배4동_011_1,ST-1739,방배2동_005_1,1,102,1390,방배4동,18,19,일,방배2동
596150,2024-04-21,출발시간,1840,ST-1914,방배4동_026_1,ST-1163,방배4동_043_1,1,21,855,방배4동,18,19,일,방배4동
596414,2024-04-21,출발시간,1840,ST-3086,방배본동_015_1,ST-442,서빙고동_012_1,2,254,6596,방배본동,18,19,일,서빙고동
597550,2024-04-21,출발시간,1845,ST-1915,방배본동_026_1,ST-927,반포1동_058_1,1,16,2460,방배본동,18,19,일,반포1동
598807,2024-04-21,도착시간,1845,ST-935,방배4동_002_1,ST-935,방배4동_002_1,1,27,3270,방배4동,18,19,일,방배4동
599002,2024-04-21,출발시간,1850,ST-1916,방배본동_030_1,ST-750,반포3동_001_2,1,16,2592,방배본동,18,19,일,반포3동
599133,2024-04-21,출발시간,1850,ST-2669,방배3동_006_1,ST-1309,방배4동_020_1,1,5,1055,방배3동,18,19,일,방배4동
599394,2024-04-21,출발시간,1850,ST-753,방배2동_039_1,ST-1739,방배2동_005_1,1,3,667,방배2동,18,19,일,방배2동
599396,2024-04-21,출발시간,1850,ST-760,방배4동_011_1,ST-1739,방배2동_005_1,1,2,111,방배4동,18,19,일,방배2동
599534,2024-04-21,도착시간,1850,ST-1315,방배2동_046_1,ST-890,양재2동_001_2,2,126,13206,방배2동,18,19,일,양재2동
599667,2024-04-21,도착시간,1850,ST-1915,방배본동_026_1,ST-1915,방배본동_026_1,1,56,4320,방배본동,18,19,일,방배본동
600120,2024-04-21,도착시간,1850,ST-753,방배2동_039_1,ST-1739,방배2동_005_1,1,3,667,방배2동,18,19,일,방배2동
600122,2024-04-21,도착시간,1850,ST-760,방배4동_011_1,ST-1739,방배2동_005_1,1,2,111,방배4동,18,19,일,방배2동
600164,2024-04-21,도착시간,1850,ST-935,방배4동_002_1,X,,1,50,5345,방배4동,18,19,일,
600318,2024-04-21,출발시간,1855,ST-1739,방배2동_005_1,ST-729,사당1동_009_1,1,8,1092,방배2동,18,18,일,사당1동
600343,2024-04-21,출발시간,1855,ST-1916,방배본동_030_1,ST-935,방배4동_002_1,1,4,669,방배본동,18,18,일,방배4동
600714,2024-04-21,출발시간,1855,ST-753,방배2동_039_1,ST-1557,방배3동_008_1,1,5,10,방배2동,18,18,일,방배3동
600716,2024-04-21,출발시간,1855,ST-760,방배4동_011_1,ST-753,방배2동_039_1,1,8,1009,방배4동,18,18,일,방배2동
600769,2024-04-21,출발시간,1855,ST-935,방배4동_002_1,ST-758,방배4동_004_1,1,2,318,방배4동,18,18,일,방배4동
601135,2024-04-21,도착시간,1855,ST-2669,방배3동_006_1,ST-1309,방배4동_020_1,1,5,1055,방배3동,18,18,일,방배4동
601241,2024-04-21,도착시간,1855,ST-3086,방배본동_015_1,ST-760,방배4동_011_1,1,64,1655,방배본동,18,18,일,방배4동
601427,2024-04-21,도착시간,1855,ST-760,방배4동_011_1,ST-297,여의동_004_1,1,49,7630,방배4동,18,18,일,여의동
601615,2024-04-21,출발시간,1900,ST-1557,방배3동_008_1,ST-923,사당2동_052_1,1,10,1106,방배3동,19,20,일,사당2동
601703,2024-04-21,출발시간,1900,ST-1915,방배본동_026_1,ST-1655,반포2동_043_1,1,10,640,방배본동,19,20,일,반포2동
601704,2024-04-21,출발시간,1900,ST-1915,방배본동_026_1,ST-1914,방배4동_026_1,1,125,19390,방배본동,19,20,일,방배4동
602124,2024-04-21,출발시간,1900,ST-753,방배2동_039_1,ST-2669,방배3동_006_1,1,20,2755,방배2동,19,20,일,방배3동
602168,2024-04-21,출발시간,1900,ST-949,방배본동_011_1,ST-923,사당2동_052_1,1,8,1184,방배본동,19,20,일,사당2동
602169,2024-04-21,출발시간,1900,ST-949,방배본동_011_1,ST-935,방배4동_002_1,1,3,655,방배본동,19,20,일,방배4동
602170,2024-04-21,출발시간,1900,ST-949,방배본동_011_1,ST-949,방배본동_011_1,1,1,0,방배본동,19,20,일,방배본동
602364,2024-04-21,도착시간,1900,ST-1914,방배4동_026_1,ST-1163,방배4동_043_1,1,21,855,방배4동,19,20,일,방배4동
602365,2024-04-21,도착시간,1900,ST-1915,방배본동_026_1,ST-927,반포1동_058_1,1,16,2460,방배본동,19,20,일,반포1동
602366,2024-04-21,도착시간,1900,ST-1916,방배본동_030_1,ST-935,방배4동_002_1,1,4,669,방배본동,19,20,일,방배4동
602781,2024-04-21,도착시간,1900,ST-753,방배2동_039_1,ST-1557,방배3동_008_1,1,5,10,방배2동,19,20,일,방배3동
602782,2024-04-21,도착시간,1900,ST-756,방배3동_006_2,X,,1,50,3101,방배3동,19,20,일,
602830,2024-04-21,도착시간,1900,ST-935,방배4동_002_1,ST-758,방배4동_004_1,1,2,318,방배4동,19,20,일,방배4동
602833,2024-04-21,도착시간,1900,ST-949,방배본동_011_1,ST-949,방배본동_011_1,1,1,0,방배본동,19,20,일,방배본동
603059,2024-04-21,출발시간,1905,ST-1916,방배본동_030_1,ST-935,방배4동_002_1,2,85,1942,방배본동,19,20,일,방배4동
603326,2024-04-21,출발시간,1905,ST-3086,방배본동_015_1,ST-3086,방배본동_015_1,1,91,7281,방배본동,19,20,일,방배본동
603347,2024-04-21,출발시간,1905,ST-3181,방배3동_045_2,ST-712,남현동_025_1,1,17,2379,방배3동,19,20,일,남현동
603535,2024-04-21,출발시간,1905,ST-949,방배본동_011_1,ST-935,방배4동_002_1,2,8,1287,방배본동,19,20,일,방배4동
603715,2024-04-21,도착시간,1905,ST-1739,방배2동_005_1,ST-2363,사당1동_034_1,1,94,5440,방배2동,19,20,일,사당1동
603716,2024-04-21,도착시간,1905,ST-1739,방배2동_005_1,ST-729,사당1동_009_1,1,8,1092,방배2동,19,20,일,사당1동
603745,2024-04-21,도착시간,1905,ST-1916,방배본동_030_1,ST-750,반포3동_001_2,1,16,2592,방배본동,19,20,일,반포3동
604137,2024-04-21,도착시간,1905,ST-760,방배4동_011_1,ST-753,방배2동_039_1,1,8,1009,방배4동,19,20,일,방배2동
604186,2024-04-21,도착시간,1905,ST-935,방배4동_002_1,ST-1916,방배본동_030_1,1,121,5028,방배4동,19,20,일,방배본동
604189,2024-04-21,도착시간,1905,ST-949,방배본동_011_1,ST-923,사당2동_052_1,1,8,1184,방배본동,19,20,일,사당2동
604190,2024-04-21,도착시간,1905,ST-949,방배본동_011_1,ST-935,방배4동_002_1,1,3,655,방배본동,19,20,일,방배4동
604415,2024-04-21,출발시간,1910,ST-1915,방배본동_026_1,ST-1920,반포2동_038_1,1,8,1460,방배본동,19,20,일,반포2동
604416,2024-04-21,출발시간,1910,ST-1916,방배본동_030_1,ST-1160,서초4동_050_1,1,29,4092,방배본동,19,20,일,서초4동
604417,2024-04-21,출발시간,1910,ST-1916,방배본동_030_1,ST-694,사당2동_026_1,1,4,720,방배본동,19,20,일,사당2동
604787,2024-04-21,출발시간,1910,ST-753,방배2동_039_1,ST-923,사당2동_052_1,2,20,2021,방배2동,19,20,일,사당2동
604959,2024-04-21,도착시간,1910,ST-1557,방배3동_008_1,ST-923,사당2동_052_1,1,10,1106,방배3동,19,20,일,사당2동
605016,2024-04-21,도착시간,1910,ST-1739,방배2동_005_1,ST-949,방배본동_011_1,1,86,12985,방배2동,19,20,일,방배본동
605045,2024-04-21,도착시간,1910,ST-1915,방배본동_026_1,ST-1655,반포2동_043_1,1,10,640,방배본동,19,20,일,반포2동
605046,2024-04-21,도착시간,1910,ST-1915,방배본동_026_1,ST-442,서빙고동_012_1,4,555,16867,방배본동,19,20,일,서빙고동
605488,2024-04-21,도착시간,1910,ST-752,방배1동_007_1,ST-2934,반포본동_020_1,2,104,10475,방배1동,19,20,일,반포본동
605528,2024-04-21,도착시간,1910,ST-949,방배본동_011_1,ST-935,방배4동_002_1,2,8,1287,방배본동,19,20,일,방배4동
605967,2024-04-21,출발시간,1915,ST-3086,방배본동_015_1,ST-1924,반포4동_038_1,1,6,1066,방배본동,19,20,일,반포4동
605987,2024-04-21,출발시간,1915,ST-3181,방배3동_045_2,ST-753,방배2동_039_1,1,9,2378,방배3동,19,20,일,방배2동
606151,2024-04-21,출발시간,1915,ST-935,방배4동_002_1,ST-1163,방배4동_043_1,1,12,1499,방배4동,19,20,일,방배4동
606372,2024-04-21,도착시간,1915,ST-1916,방배본동_030_1,ST-694,사당2동_026_1,1,4,720,방배본동,19,20,일,사당2동
606973,2024-04-21,출발시간,1920,ST-1739,방배2동_005_1,ST-748,반포2동_017_1,2,76,12298,방배2동,19,20,일,반포2동
606997,2024-04-21,출발시간,1920,ST-1914,방배4동_026_1,ST-3086,방배본동_015_1,1,11,1150,방배4동,19,20,일,방배본동
606998,2024-04-21,출발시간,1920,ST-1916,방배본동_030_1,ST-1916,방배본동_030_1,1,36,4065,방배본동,19,20,일,방배본동
607214,2024-04-21,출발시간,1920,ST-3086,방배본동_015_1,ST-2368,사당2동_018_1,2,19,2314,방배본동,19,20,일,사당2동
607384,2024-04-21,출발시간,1920,ST-935,방배4동_002_1,ST-949,방배본동_011_1,1,4,664,방배4동,19,20,일,방배본동
607564,2024-04-21,도착시간,1920,ST-1739,방배2동_005_1,ST-3086,방배본동_015_1,1,48,4618,방배2동,19,20,일,방배본동
607586,2024-04-21,도착시간,1920,ST-1915,방배본동_026_1,ST-1920,반포2동_038_1,1,8,1460,방배본동,19,20,일,반포2동
607832,2024-04-21,도착시간,1920,ST-3086,방배본동_015_1,ST-2364,사당1동_015_1,1,90,15981,방배본동,19,20,일,사당1동
607855,2024-04-21,도착시간,1920,ST-3180,방배3동_045_1,ST-1307,방배3동_009_1,1,48,2798,방배3동,19,20,일,방배3동
607856,2024-04-21,도착시간,1920,ST-3181,방배3동_045_2,ST-712,남현동_025_1,1,17,2379,방배3동,19,20,일,남현동
607985,2024-04-21,도착시간,1920,ST-753,방배2동_039_1,ST-2669,방배3동_006_1,1,20,2755,방배2동,19,20,일,방배3동
607986,2024-04-21,도착시간,1920,ST-753,방배2동_039_1,ST-923,사당2동_052_1,2,20,2021,방배2동,19,20,일,사당2동
608081,2024-04-21,출발시간,1925,ST-1163,방배4동_043_1,ST-3086,방배본동_015_1,1,15,1490,방배4동,19,20,일,방배본동
608237,2024-04-21,출발시간,1925,ST-1915,방배본동_026_1,ST-1916,방배본동_030_1,2,116,21939,방배본동,19,20,일,방배본동
608473,2024-04-21,출발시간,1925,ST-3086,방배본동_015_1,ST-1739,방배2동_005_1,1,31,2148,방배본동,19,20,일,방배2동
608495,2024-04-21,출발시간,1925,ST-3180,방배3동_045_1,ST-2669,방배3동_006_1,1,7,1245,방배3동,19,20,일,방배3동
608619,2024-04-21,출발시간,1925,ST-752,방배1동_007_1,ST-2667,반포4동_001_1,1,20,3304,방배1동,19,20,일,반포4동
608655,2024-04-21,출발시간,1925,ST-935,방배4동_002_1,ST-694,사당2동_026_1,1,6,637,방배4동,19,20,일,사당2동
609088,2024-04-21,도착시간,1925,ST-3086,방배본동_015_1,ST-1924,반포4동_038_1,1,6,1066,방배본동,19,20,일,반포4동
609089,2024-04-21,도착시간,1925,ST-3086,방배본동_015_1,ST-3086,방배본동_015_1,1,72,4020,방배본동,19,20,일,방배본동
609105,2024-04-21,도착시간,1925,ST-3181,방배3동_045_2,ST-753,방배2동_039_1,1,9,2378,방배3동,19,20,일,방배2동
609281,2024-04-21,도착시간,1925,ST-935,방배4동_002_1,ST-949,방배본동_011_1,1,4,664,방배4동,19,20,일,방배본동
609596,2024-04-21,출발시간,1930,ST-2669,방배3동_006_1,ST-1914,방배4동_026_1,1,10,1030,방배3동,19,20,일,방배4동
609597,2024-04-21,출발시간,1930,ST-2669,방배3동_006_1,ST-2373,은천동_065_2,1,33,5470,방배3동,19,20,일,은천동
609710,2024-04-21,출발시간,1930,ST-3180,방배3동_045_1,ST-2669,방배3동_006_1,1,5,1092,방배3동,19,20,일,방배3동
609838,2024-04-21,출발시간,1930,ST-753,방배2동_039_1,ST-729,사당1동_009_1,1,4,450,방배2동,19,20,일,사당1동
609873,2024-04-21,출발시간,1930,ST-935,방배4동_002_1,ST-935,방배4동_002_1,1,69,8910,방배4동,19,20,일,방배4동
610069,2024-04-21,도착시간,1930,ST-1914,방배4동_026_1,ST-3086,방배본동_015_1,1,11,1150,방배4동,19,20,일,방배본동
610295,2024-04-21,도착시간,1930,ST-3086,방배본동_015_1,ST-2368,사당2동_018_1,2,19,2314,방배본동,19,20,일,사당2동
610468,2024-04-21,도착시간,1930,ST-935,방배4동_002_1,ST-1163,방배4동_043_1,1,12,1499,방배4동,19,20,일,방배4동
610469,2024-04-21,도착시간,1930,ST-935,방배4동_002_1,ST-694,사당2동_026_1,1,6,637,방배4동,19,20,일,사당2동
610651,2024-04-21,출발시간,1935,ST-1914,방배4동_026_1,ST-2368,사당2동_018_1,1,7,1250,방배4동,19,20,일,사당2동
610652,2024-04-21,출발시간,1935,ST-1915,방배본동_026_1,ST-1305,서초1동_009_1,1,39,3730,방배본동,19,20,일,서초1동
610653,2024-04-21,출발시간,1935,ST-1915,방배본동_026_1,ST-1924,반포4동_038_1,1,7,857,방배본동,19,20,일,반포4동
610654,2024-04-21,출발시간,1935,ST-1916,방배본동_030_1,ST-757,방배4동_026_2,2,8,1258,방배본동,19,20,일,방배4동
610977,2024-04-21,출발시간,1935,ST-752,방배1동_007_1,ST-1915,방배본동_026_1,1,7,1513,방배1동,19,20,일,방배본동
610978,2024-04-21,출발시간,1935,ST-760,방배4동_011_1,ST-949,방배본동_011_1,2,135,5877,방배4동,19,20,일,방배본동
611018,2024-04-21,출발시간,1935,ST-935,방배4동_002_1,ST-2664,반포2동_043_2,1,18,2390,방배4동,19,20,일,반포2동
611019,2024-04-21,출발시간,1935,ST-935,방배4동_002_1,ST-3086,방배본동_015_1,1,11,1305,방배4동,19,20,일,방배본동
611020,2024-04-21,출발시간,1935,ST-935,방배4동_002_1,ST-66,여의동_005_14,2,136,16373,방배4동,19,20,일,여의동
611238,2024-04-21,도착시간,1935,ST-1916,방배본동_030_1,ST-1160,서초4동_050_1,1,29,4092,방배본동,19,20,일,서초4동
611486,2024-04-21,도착시간,1935,ST-3180,방배3동_045_1,ST-2669,방배3동_006_1,2,12,2337,방배3동,19,20,일,방배3동
611626,2024-04-21,도착시간,1935,ST-753,방배2동_039_1,ST-729,사당1동_009_1,1,4,450,방배2동,19,20,일,사당1동
611855,2024-04-21,출발시간,1940,ST-1915,방배본동_026_1,ST-729,사당1동_009_1,1,100,1877,방배본동,19,20,일,사당1동
612260,2024-04-21,도착시간,1940,ST-1163,방배4동_043_1,ST-3086,방배본동_015_1,1,15,1490,방배4동,19,20,일,방배본동
612418,2024-04-21,도착시간,1940,ST-1914,방배4동_026_1,ST-2368,사당2동_018_1,1,7,1250,방배4동,19,20,일,사당2동
612419,2024-04-21,도착시간,1940,ST-1915,방배본동_026_1,ST-1924,반포4동_038_1,1,7,857,방배본동,19,20,일,반포4동
612420,2024-04-21,도착시간,1940,ST-1916,방배본동_030_1,ST-757,방배4동_026_2,2,8,1258,방배본동,19,20,일,방배4동
612564,2024-04-21,도착시간,1940,ST-2669,방배3동_006_1,ST-1914,방배4동_026_1,1,10,1030,방배3동,19,20,일,방배4동
613001,2024-04-21,출발시간,1945,ST-1739,방배2동_005_1,ST-2362,사당1동_014_1,1,5,654,방배2동,19,20,일,사당1동
613026,2024-04-21,출발시간,1945,ST-1914,방배4동_026_1,ST-752,방배1동_007_1,1,4,460,방배4동,19,20,일,방배1동
613159,2024-04-21,출발시간,1945,ST-2669,방배3동_006_1,ST-771,양재1동_075_1,1,46,5598,방배3동,19,20,일,양재1동
613960,2024-04-21,도착시간,1945,ST-752,방배1동_007_1,ST-1915,방배본동_026_1,1,7,1513,방배1동,19,20,일,방배본동
613995,2024-04-21,도착시간,1945,ST-935,방배4동_002_1,ST-3086,방배본동_015_1,1,11,1305,방배4동,19,20,일,방배본동
614168,2024-04-21,출발시간,1950,ST-1914,방배4동_026_1,ST-1915,방배본동_026_1,1,4,726,방배4동,19,20,일,방배본동
614484,2024-04-21,출발시간,1950,ST-753,방배2동_039_1,ST-1739,방배2동_005_1,1,3,630,방배2동,19,20,일,방배2동
614485,2024-04-21,출발시간,1950,ST-758,방배4동_004_1,ST-758,방배4동_004_1,1,19,993,방배4동,19,20,일,방배4동
614529,2024-04-21,출발시간,1950,ST-949,방배본동_011_1,ST-3086,방배본동_015_1,1,47,9100,방배본동,19,20,일,방배본동
614689,2024-04-21,도착시간,1950,ST-1739,방배2동_005_1,ST-2362,사당1동_014_1,1,5,654,방배2동,19,20,일,사당1동
614727,2024-04-21,도착시간,1950,ST-1914,방배4동_026_1,ST-752,방배1동_007_1,1,4,460,방배4동,19,20,일,방배1동
614728,2024-04-21,도착시간,1950,ST-1916,방배본동_030_1,ST-935,방배4동_002_1,2,85,1942,방배본동,19,20,일,방배4동
615035,2024-04-21,도착시간,1950,ST-752,방배1동_007_1,ST-2667,반포4동_001_1,1,20,3304,방배1동,19,20,일,반포4동
615610,2024-04-21,출발시간,1955,ST-753,방배2동_039_1,ST-1307,방배3동_009_1,1,3,466,방배2동,19,19,일,방배3동
